#Filename                                 MJD
sn2007hj-20070914.22-mmt.flm              54357.22
sn2007hj-20070918.35-fast.flm             54361.35
sn2007hj-20070920.28-fast.flm             54363.28
sn2007hj-20071009.23-fast.flm             54382.23
sn2007hj-20071013.20-fast.flm             54386.20
sn2007hu-20070911.14-fast.flm             54354.14
sn2007hu-20070913.12-mmt.flm              54356.12
sn2007if-20070911.29-mmt.flm              54354.29
sn2007if-20070911.39-fast.flm             54354.39
sn2007if-20070912.30-mmt.flm              54355.30
sn2007if-20070913.35-fast.flm             54356.35
sn2007if-20070915.46-fast.flm             54358.46
sn2007if-20070920.36-fast.flm             54363.36
sn2007if-20071010.31-fast.flm             54383.31
sn2007if-20071011.30-fast.flm             54384.30
sn2007if-20071014.34-fast.flm             54387.34
sn2007if-20071105.34-fast.flm             54409.34
sn2007if-20080111.17-mmt.flm              54476.17
sn2007ir-20070918.47-fast.flm             54361.47
sn2007is-20070919.14-fast.flm             54362.14
sn2007is-20071011.13-fast.flm             54384.13
sn2007jg-20070920.46-fast.flm             54363.46
sn2007jg-20071006.44-fast.flm             54379.44
sn2007kd-20071006.51-fast.flm             54379.51
sn2007kf-20071007.12-fast.flm             54380.12
sn2007kg-20071006.39-fast.flm             54379.39
sn2007ki-20071006.50-fast.flm             54379.50
sn2007ki-20071007.48-fast.flm             54380.48
sn2007kk-20071007.38-fast.flm             54380.38
sn2007kk-20071008.41-fast.flm             54381.41
sn2007kk-20071010.39-fast.flm             54383.39
sn2007kk-20071011.36-fast.flm             54384.36
sn2007kk-20071012.49-fast.flm             54385.49
sn2007kk-20071013.46-fast.flm             54386.46
sn2007kk-20071014.37-fast.flm             54387.37
sn2007kk-20071015.32-fast.flm             54388.32
sn2007kk-20071017.40-fast.flm             54390.40
sn2007kk-20071018.40-fast.flm             54391.40
sn2007kk-20071019.39-fast.flm             54392.39
sn2007kk-20071031.34-fast.flm             54404.34
sn2007kk-20071104.33-fast.flm             54408.33
sn2007kk-20071106.38-fast.flm             54410.38
sn2007kk-20071109.40-fast.flm             54413.40
sn2007kk-20080111.27-mmt.flm              54476.27
sn2007le-20071015.28-fast.flm             54388.28
sn2007le-20071017.25-fast.flm             54390.25
sn2007le-20071018.23-fast.flm             54391.23
sn2007le-20071019.21-fast.flm             54392.21
sn2007le-20071031.17-fast.flm             54404.17
sn2007le-20071102.13-fast.flm             54406.13
sn2007le-20071103.17-fast.flm             54407.17
sn2007le-20071104.31-fast.flm             54408.31
sn2007le-20071105.16-fast.flm             54409.16
sn2007le-20071106.14-fast.flm             54410.14
sn2007le-20071107.16-fast.flm             54411.16
sn2007le-20071108.16-fast.flm             54412.16
sn2007le-20071109.18-fast.flm             54413.18
sn2007le-20071110.17-fast.flm             54414.17
sn2007le-20071111.21-fast.flm             54415.21
sn2007le-20071112.20-fast.flm             54416.20
sn2007le-20071113.14-fast.flm             54417.14
sn2007le-20071114.18-fast.flm             54418.18
sn2007le-20071115.16-fast.flm             54419.16
sn2007le-20071116.14-fast.flm             54420.14
sn2007le-20071204.12-fast.flm             54438.12
sn2007le-20071205.07-fast.flm             54439.07
sn2007le-20071213.21-fast.flm             54447.21
sn2007le-20071215.11-fast.flm             54449.11
sn2007le-20071218.12-fast.flm             54452.12
sn2007le-20080101.11-fast.flm             54466.11
sn2007le-20080112.08-fast.flm             54477.08
sn2007nq-20071031.24-fast.flm             54404.24
sn2007nq-20071103.20-fast.flm             54407.20
sn2007ob-20071107.14-fast.flm             54411.14
sn2007ob-20071108.21-fast.flm             54412.21
sn2007oo-20071107.34-fast.flm             54411.34
sn2007qe-20071115.28-fast.flm             54419.28
sn2007qe-20071116.11-fast.flm             54420.11
sn2007qe-20071203.12-fast.flm             54437.12
sn2007qe-20071204.14-fast.flm             54438.14
sn2007qe-20071206.15-fast.flm             54440.15
sn2007qe-20071214.07-mmt.flm              54448.07
sn2007qe-20071214.11-fast.flm             54448.11
sn2007qe-20071216.12-fast.flm             54450.12
sn2007qe-20071218.14-fast.flm             54452.14
sn2007qe-20071229.14-fast.flm             54463.14
sn2007rx-20071214.14-fast.flm             54448.14
sn2007rx-20071218.16-fast.flm             54452.16
sn2007so-20071216.21-fast.flm             54450.21
sn2007sr-20071229.53-fast.flm             54463.53
sn2007sr-20071230.54-fast.flm             54464.54
sn2007sr-20071231.53-fast.flm             54465.53
sn2007sr-20080101.49-fast.flm             54466.49
sn2007sr-20080103.53-fast.flm             54468.53
sn2007sr-20080111.53-fast.flm             54476.53
sn2007sr-20080129.52-fast.flm             54494.52
sn2007sr-20080301.37-fast.flm             54526.37
sn2007sr-20080309.36-fast.flm             54534.36
sn2007sr-20080402.32-fast.flm             54558.32
sn2007sr-20080410.30-fast.flm             54566.30
sn2007sr-20080623.00-ldss3.flm            54640.00
sn2007ss-20071230.51-fast.flm             54464.51
sn2007ss-20080101.48-fast.flm             54466.48
sn2007su-20071229.08-fast.flm             54463.08
sn2007su-20071231.09-fast.flm             54465.09
sn2007su-20080101.09-fast.flm             54466.09
sn2007su-20080103.12-fast.flm             54468.12
sn2007sw-20071231.51-fast.flm             54465.51
sn2007sw-20080101.46-fast.flm             54466.46
sn2007sw-20080103.52-fast.flm             54468.52
sn2007sw-20080111.54-fast.flm             54476.54
sn2007sw-20080129.50-fast.flm             54494.50
sn2007ux-20080101.38-fast.flm             54466.38
sn2007ux-20080111.39-mmt.flm              54476.39
sn2008A-20080105.08-fast.flm              54470.08
sn2008A-20080106.11-fast.flm              54471.11
sn2008A-20080109.13-fast.flm              54474.13
sn2008A-20080110.09-fast.flm              54475.09
sn2008A-20080111.19-fast.flm              54476.19
sn2008A-20080112.10-fast.flm              54477.10
sn2008A-20080113.13-fast.flm              54478.13
sn2008A-20080114.12-fast.flm              54479.12
sn2008A-20080201.09-fast.flm              54497.09
sn2008A-20080203.10-fast.flm              54499.10
sn2008A-20080206.13-fast.flm              54502.13
sn2008A-20080210.10-fast.flm              54506.10
sn2008A-20080214.16-fast.flm              54510.16
sn2008A-20080226.14-fast.flm              54522.14
sn2008C-20080105.27-fast.flm              54470.27
sn2008C-20080109.29-fast.flm              54474.29
sn2008C-20080111.32-mmt.flm               54476.32
sn2008C-20080113.28-fast.flm              54478.28
sn2008C-20080130.28-fast.flm              54495.28
sn2008C-20080212.27-fast.flm              54508.27
sn2008C-20080402.14-mmt.flm               54558.14
sn2008E-20080203.40-fast.flm              54499.40
sn2008L-20080202.15-fast.flm              54498.15
sn2008Q-20080202.11-fast.flm              54498.11
sn2008Q-20080203.12-fast.flm              54499.12
sn2008Q-20080206.11-fast.flm              54502.11
sn2008Q-20080207.13-fast.flm              54503.13
sn2008Q-20080208.14-fast.flm              54504.14
sn2008Q-20080209.09-fast.flm              54505.09
sn2008R-20080202.13-fast.flm              54498.13
sn2008Y-20080209.41-fast.flm              54505.41
sn2008Y-20080229.35-fast.flm              54525.35
sn2008Z-20080209.31-fast.flm              54505.31
sn2008Z-20080210.33-fast.flm              54506.33
sn2008Z-20080211.30-fast.flm              54507.30
sn2008Z-20080212.33-fast.flm              54508.33
sn2008Z-20080213.33-fast.flm              54509.33
sn2008Z-20080214.34-fast.flm              54510.34
sn2008Z-20080226.44-fast.flm              54522.44
sn2008Z-20080229.28-fast.flm              54525.28
sn2008Z-20080302.25-fast.flm              54527.25
sn2008Z-20080307.27-fast.flm              54532.27
sn2008Z-20080311.28-fast.flm              54536.28
sn2008Z-20080313.36-fast.flm              54538.36
sn2008Z-20080401.17-mmt.flm               54557.17
sn2008Z-20080407.24-fast.flm              54563.24
sn2008Z-20080416.16-fast.flm              54572.16
sn2008Z-20080510.15-fast.flm              54596.15
sn2008ae-20080210.36-fast.flm             54506.36
sn2008ae-20080211.32-fast.flm             54507.32
sn2008ae-20080212.35-fast.flm             54508.35
sn2008ae-20080213.35-fast.flm             54509.35
sn2008ae-20080214.32-fast.flm             54510.32
sn2008ae-20080226.41-fast.flm             54522.41
sn2008af-20080211.48-fast.flm             54507.48
sn2008af-20080301.49-fast.flm             54526.49
sn2008ai-20080228.36-fast.flm             54524.36
sn2008ar-20080229.39-fast.flm             54525.39
sn2008ar-20080301.39-fast.flm             54526.39
sn2008ar-20080302.40-fast.flm             54527.40
sn2008ar-20080304.40-fast.flm             54529.40
sn2008ar-20080305.38-fast.flm             54530.38
sn2008ar-20080306.40-fast.flm             54531.40
sn2008ar-20080307.38-fast.flm             54532.38
sn2008ar-20080308.43-fast.flm             54533.43
sn2008ar-20080310.36-fast.flm             54535.36
sn2008ar-20080312.36-fast.flm             54537.36
sn2008ar-20080313.37-fast.flm             54538.37
sn2008ar-20080314.29-fast.flm             54539.29
sn2008ar-20080316.47-fast.flm             54541.47
sn2008ar-20080401.31-fast.flm             54557.31
sn2008ar-20080404.46-fast.flm             54560.46
sn2008ar-20080407.29-fast.flm             54563.29
sn2008ar-20080414.30-fast.flm             54570.30
sn2008ar-20080505.21-fast.flm             54591.21
sn2008ar-20080510.18-fast.flm             54596.18
sn2008ar-20080625.00-ldss3.flm            54642.00
sn2008as-20080301.33-fast.flm             54526.33
sn2008at-20080305.30-fast.flm             54530.30
sn2008bf-20080330.31-fast.flm             54555.31
sn2008bf-20080401.29-fast.flm             54557.29
sn2008bf-20080402.35-fast.flm             54558.35
sn2008bf-20080403.30-fast.flm             54559.30
sn2008bf-20080406.29-fast.flm             54562.29
sn2008bf-20080409.33-fast.flm             54565.33
sn2008bf-20080410.28-fast.flm             54566.28
sn2008bf-20080412.30-fast.flm             54568.30
sn2008bf-20080415.24-fast.flm             54571.24
sn2008bf-20080501.22-fast.flm             54587.22
sn2008bf-20080508.31-fast.flm             54594.31
sn2008bf-20080511.20-fast.flm             54597.20
sn2008bf-20080530.16-fast.flm             54616.16
sn2008bf-20080607.19-fast.flm             54624.19
snf20080514-002-20080528.31-fast.flm      54614.31
snf20080514-002-20080529.25-fast.flm      54615.25
snf20080514-002-20080530.22-fast.flm      54616.22
snf20080514-002-20080531.18-fast.flm      54617.18
snf20080514-002-20080601.19-fast.flm      54618.19
snf20080514-002-20080603.16-fast.flm      54620.16
snf20080514-002-20080605.16-fast.flm      54622.16
snf20080514-002-20080606.33-mmt.flm       54623.33
snf20080514-002-20080607.22-fast.flm      54624.22
snf20080514-002-20080610.21-fast.flm      54627.21
snf20080514-002-20080611.16-fast.flm      54628.16
snf20080514-002-20080623.00-ldss3.flm     54640.00
snf20080522-000-20080531.21-fast.flm      54617.21
snf20080522-000-20080601.23-fast.flm      54618.23
snf20080522-000-20080603.19-fast.flm      54620.19
snf20080522-000-20080604.17-fast.flm      54621.17
snf20080522-000-20080605.19-fast.flm      54622.19
snf20080522-000-20080606.31-mmt.flm       54623.31
snf20080522-000-20080608.20-fast.flm      54625.20
snf20080522-000-20080609.18-fast.flm      54626.18
snf20080522-000-20080611.21-fast.flm      54628.21
snf20080522-000-20080612.22-fast.flm      54629.22
snf20080522-000-20080623.04-ldss3.flm     54640.04
snf20080522-000-20080626.05-ldss3.flm     54643.05
snf20080522-011-20080531.25-fast.flm      54617.25
snf20080522-011-20080601.30-fast.flm      54618.30
snf20080522-011-20080603.26-fast.flm      54620.26
snf20080522-011-20080606.35-mmt.flm       54623.35
snf20080522-011-20080606.38-fast.flm      54623.38
snf20080522-011-20080609.26-fast.flm      54626.26
snf20080522-011-20080610.24-fast.flm      54627.24
snf20080522-011-20080612.25-fast.flm      54629.25
snf20080522-011-20080623.05-ldss3.flm     54640.05
snf20080522-011-20080626.11-ldss3.flm     54643.11
snf20080522-011-20080730.18-mmt.flm       54677.18
snf20080623-001-20080630.31-fast.flm      54647.31
snf20080623-001-20080730.24-mmt.flm       54677.24
snf20080720-001-20080724.44-fast.flm      54671.44
snf20080720-001-20080729.47-fast.flm      54676.47
snf20080720-001-20080730.46-mmt.flm       54677.46
snf20080720-001-20080801.44-fast.flm      54679.44
